seqname,paternal_line,pop_class,DTT
CUBIC_72_X_Tester_25,Tester_25,Reid,0.5408204825240001
CUBIC_74_X_Tester_25,Tester_25,Reid,0.176112246932
CUBIC_75_X_Tester_25,Tester_25,Reid,2.0793823313099997
CUBIC_79_X_Tester_25,Tester_25,Reid,-0.448191658573
CUBIC_96_X_Tester_25,Tester_25,Reid,-0.448191658573
CUBIC_99_X_Tester_25,Tester_25,Reid,-0.165616761117
CUBIC_110_X_Tester_25,Tester_25,Reid,0.399533033796
CUBIC_114_X_Tester_25,Tester_25,Reid,
CUBIC_116_X_Tester_25,Tester_25,Reid,1.10597027744
CUBIC_136_X_Tester_25,Tester_25,Reid,-0.8720540047579999
CUBIC_145_X_Tester_25,Tester_25,Reid,-0.165616761117
CUBIC_162_X_Tester_25,Tester_25,Reid,-0.73076655603
CUBIC_166_X_Tester_25,Tester_25,Reid,0.5408204825240001
CUBIC_167_X_Tester_25,Tester_25,Reid,-1.29591635094
CUBIC_176_X_Tester_25,Tester_25,Reid,1.38854517489
CUBIC_179_X_Tester_25,Tester_25,Reid,1.9536949698099997
CUBIC_180_X_Tester_25,Tester_25,Reid,1.10597027744
CUBIC_184_X_Tester_25,Tester_25,Reid,-0.73076655603
CUBIC_186_X_Tester_25,Tester_25,Reid,-1.29591635094
CUBIC_187_X_Tester_25,Tester_25,Reid,-1.43720379967
CUBIC_188_X_Tester_25,Tester_25,Reid,-1.43720379967
CUBIC_194_X_Tester_25,Tester_25,Reid,1.10597027744
CUBIC_46_X_Tester_25,Tester_25,Reid,-0.306904209845
CUBIC_134_X_Tester_25,Tester_25,Reid,-2.1436410433099997
CUBIC_127_X_Tester_25,Tester_25,Reid,-1.0133414534899998
CUBIC_22_X_Tester_25,Tester_25,Reid,-0.0243293123887
CUBIC_43_X_Tester_25,Tester_25,Reid,-0.8720540047579999
CUBIC_169_X_Tester_25,Tester_25,Reid,-1.43720379967
CUBIC_26_X_Tester_25,Tester_25,Reid,0.5408204825240001
CUBIC_30_X_Tester_25,Tester_25,Reid,-0.448191658573
CUBIC_38_X_Tester_25,Tester_25,Reid,-1.15462890221
CUBIC_42_X_Tester_25,Tester_25,Reid,0.6821079312530001
CUBIC_49_X_Tester_25,Tester_25,Reid,-0.0243293123887
CUBIC_52_X_Tester_25,Tester_25,Reid,-0.589479107302
CUBIC_54_X_Tester_25,Tester_25,Reid,-1.15462890221
CUBIC_61_X_Tester_25,Tester_25,Reid,1.10597027744
CUBIC_124_X_Tester_25,Tester_25,Reid,-1.29591635094
CUBIC_3_X_Tester_25,Tester_25,Reid,-0.448191658573
CUBIC_206_X_Tester_25,Tester_25,Reid,1.10597027744
CUBIC_14_X_Tester_25,Tester_25,Reid,0.5408204825240001
CUBIC_204_X_Tester_25,Tester_25,Reid,
CUBIC_13_X_Tester_25,Tester_25,Reid,
CUBIC_207_X_Tester_25,Tester_25,Reid,-0.448191658573
CUBIC_170_X_Tester_25,Tester_25,Reid,0.964682828709
CUBIC_175_X_Tester_25,Tester_25,Reid,-0.306904209845
CUBIC_67_X_Tester_25,Tester_25,Reid,1.2472577261700002
CUBIC_82_X_Tester_25,Tester_25,Reid,1.2472577261700002
CUBIC_86_X_Tester_25,Tester_25,Reid,-0.8720540047579999
CUBIC_89_X_Tester_25,Tester_25,Reid,-1.29591635094
CUBIC_92_X_Tester_25,Tester_25,Reid,0.11695813634000002
CUBIC_98_X_Tester_25,Tester_25,Reid,0.399533033796
CUBIC_107_X_Tester_25,Tester_25,Reid,1.38854517489
CUBIC_109_X_Tester_25,Tester_25,Reid,0.823395379981
CUBIC_112_X_Tester_25,Tester_25,Reid,1.04123501256
CUBIC_119_X_Tester_25,Tester_25,Reid,1.38854517489
CUBIC_123_X_Tester_25,Tester_25,Reid,1.5298326236200002
CUBIC_139_X_Tester_25,Tester_25,Reid,2.09498241853
CUBIC_142_X_Tester_25,Tester_25,Reid,
CUBIC_144_X_Tester_25,Tester_25,Reid,
CUBIC_146_X_Tester_25,Tester_25,Reid,-1.29591635094
CUBIC_156_X_Tester_25,Tester_25,Reid,-0.448191658573
CUBIC_164_X_Tester_25,Tester_25,Reid,
CUBIC_168_X_Tester_25,Tester_25,Reid,0.823395379981
CUBIC_173_X_Tester_25,Tester_25,Reid,0.11695813634000002
CUBIC_174_X_Tester_25,Tester_25,Reid,-1.71977869713
CUBIC_181_X_Tester_25,Tester_25,Reid,-0.73076655603
CUBIC_185_X_Tester_25,Tester_25,Reid,-0.73076655603
CUBIC_189_X_Tester_25,Tester_25,Reid,-2.28492849204
CUBIC_192_X_Tester_25,Tester_25,Reid,-0.0243293123887
CUBIC_131_X_Tester_25,Tester_25,Reid,-2.42621594077
CUBIC_34_X_Tester_25,Tester_25,Reid,-0.165616761117
CUBIC_35_X_Tester_25,Tester_25,Reid,0.823395379981
CUBIC_37_X_Tester_25,Tester_25,Reid,-2.00235359458
CUBIC_40_X_Tester_25,Tester_25,Reid,0.823395379981
CUBIC_45_X_Tester_25,Tester_25,Reid,0.964682828709
CUBIC_129_X_Tester_25,Tester_25,Reid,-0.448191658573
CUBIC_150_X_Tester_25,Tester_25,Reid,-1.15462890221
CUBIC_20_X_Tester_25,Tester_25,Reid,0.258245585068
CUBIC_53_X_Tester_25,Tester_25,Reid,-0.589479107302
CUBIC_56_X_Tester_25,Tester_25,Reid,-2.28492849204
CUBIC_57_X_Tester_25,Tester_25,Reid,-0.0243293123887
CUBIC_60_X_Tester_25,Tester_25,Reid,-0.8720540047579999
CUBIC_69_X_Tester_25,Tester_25,Reid,-0.73076655603
CUBIC_105_X_Tester_25,Tester_25,Reid,-1.15462890221
CUBIC_122_X_Tester_25,Tester_25,Reid,0.823395379981
CUBIC_5_X_Tester_25,Tester_25,Reid,0.823395379981
CUBIC_10_X_Tester_25,Tester_25,Reid,-1.86106614586
CUBIC_202_X_Tester_25,Tester_25,Reid,1.5298326236200002
CUBIC_205_X_Tester_25,Tester_25,Reid,1.10597027744
CUBIC_203_X_Tester_25,Tester_25,Reid,0.6821079312530001
CUBIC_7_X_Tester_25,Tester_25,Reid,-1.15462890221
CUBIC_64_X_Tester_25,Tester_25,Reid,0.522161353182
CUBIC_73_X_Tester_25,Tester_25,Reid,1.2472577261700002
CUBIC_78_X_Tester_25,Tester_25,Reid,0.964682828709
CUBIC_84_X_Tester_25,Tester_25,Reid,-1.0133414534899998
CUBIC_95_X_Tester_25,Tester_25,Reid,-0.165616761117
CUBIC_106_X_Tester_25,Tester_25,Reid,-1.5784912484
CUBIC_113_X_Tester_25,Tester_25,Reid,0.11695813634000002
CUBIC_117_X_Tester_25,Tester_25,Reid,-0.0243293123887
CUBIC_128_X_Tester_25,Tester_25,Reid,-0.589479107302
CUBIC_130_X_Tester_25,Tester_25,Reid,0.823395379981
CUBIC_133_X_Tester_25,Tester_25,Reid,0.399533033796
CUBIC_143_X_Tester_25,Tester_25,Reid,0.6821079312530001
CUBIC_148_X_Tester_25,Tester_25,Reid,
CUBIC_159_X_Tester_25,Tester_25,Reid,0.258245585068
CUBIC_160_X_Tester_25,Tester_25,Reid,0.823395379981
CUBIC_161_X_Tester_25,Tester_25,Reid,-0.448191658573
CUBIC_163_X_Tester_25,Tester_25,Reid,1.8124075210799997
CUBIC_177_X_Tester_25,Tester_25,Reid,1.38854517489
CUBIC_155_X_Tester_25,Tester_25,Reid,-0.0243293123887
CUBIC_197_X_Tester_25,Tester_25,Reid,1.2472577261700002
CUBIC_17_X_Tester_25,Tester_25,Reid,0.6821079312530001
CUBIC_18_X_Tester_25,Tester_25,Reid,-1.0133414534899998
CUBIC_21_X_Tester_25,Tester_25,Reid,1.2472577261700002
CUBIC_28_X_Tester_25,Tester_25,Reid,0.964682828709
CUBIC_31_X_Tester_25,Tester_25,Reid,-0.306904209845
CUBIC_126_X_Tester_25,Tester_25,Reid,-0.306904209845
CUBIC_24_X_Tester_25,Tester_25,Reid,
CUBIC_41_X_Tester_25,Tester_25,Reid,-1.5784912484
CUBIC_50_X_Tester_25,Tester_25,Reid,-1.29591635094
CUBIC_4_X_Tester_25,Tester_25,Reid,1.10597027744
CUBIC_2_X_Tester_25,Tester_25,Reid,1.10597027744
CUBIC_6_X_Tester_25,Tester_25,Reid,1.5298326236200002
CUBIC_12_X_Tester_25,Tester_25,Reid,-1.0133414534899998
CUBIC_201_X_Tester_25,Tester_25,Reid,1.38854517489
CUBIC_85_X_Tester_25,Tester_25,Reid,-0.306904209845
CUBIC_65_X_Tester_25,Tester_25,Reid,-0.165616761117
CUBIC_76_X_Tester_25,Tester_25,Reid,1.10597027744
CUBIC_77_X_Tester_25,Tester_25,Reid,-1.0133414534899998
CUBIC_80_X_Tester_25,Tester_25,Reid,0.5408204825240001
CUBIC_83_X_Tester_25,Tester_25,Reid,-1.43720379967
CUBIC_87_X_Tester_25,Tester_25,Reid,0.399533033796
CUBIC_88_X_Tester_25,Tester_25,Reid,0.258245585068
CUBIC_90_X_Tester_25,Tester_25,Reid,-1.86106614586
CUBIC_94_X_Tester_25,Tester_25,Reid,0.5408204825240001
CUBIC_97_X_Tester_25,Tester_25,Reid,-0.306904209845
CUBIC_100_X_Tester_25,Tester_25,Reid,-0.589479107302
CUBIC_101_X_Tester_25,Tester_25,Reid,
CUBIC_102_X_Tester_25,Tester_25,Reid,0.11695813634000002
CUBIC_103_X_Tester_25,Tester_25,Reid,-0.165616761117
CUBIC_111_X_Tester_25,Tester_25,Reid,0.11695813634000002
CUBIC_125_X_Tester_25,Tester_25,Reid,
CUBIC_137_X_Tester_25,Tester_25,Reid,0.258245585068
CUBIC_138_X_Tester_25,Tester_25,Reid,0.399533033796
CUBIC_141_X_Tester_25,Tester_25,Reid,-1.0133414534899998
CUBIC_171_X_Tester_25,Tester_25,Reid,-1.15462890221
CUBIC_178_X_Tester_25,Tester_25,Reid,-0.448191658573
CUBIC_183_X_Tester_25,Tester_25,Reid,0.823395379981
CUBIC_190_X_Tester_25,Tester_25,Reid,0.11695813634000002
CUBIC_191_X_Tester_25,Tester_25,Reid,0.399533033796
CUBIC_16_X_Tester_25,Tester_25,Reid,-0.8720540047579999
CUBIC_193_X_Tester_25,Tester_25,Reid,0.964682828709
CUBIC_135_X_Tester_25,Tester_25,Reid,0.399533033796
CUBIC_153_X_Tester_25,Tester_25,Reid,0.11695813634000002
CUBIC_91_X_Tester_25,Tester_25,Reid,-0.165616761117
CUBIC_196_X_Tester_25,Tester_25,Reid,-0.0243293123887
CUBIC_198_X_Tester_25,Tester_25,Reid,0.823395379981
CUBIC_19_X_Tester_25,Tester_25,Reid,-1.0133414534899998
CUBIC_29_X_Tester_25,Tester_25,Reid,0.258245585068
CUBIC_32_X_Tester_25,Tester_25,Reid,0.11695813634000002
CUBIC_36_X_Tester_25,Tester_25,Reid,0.258245585068
CUBIC_39_X_Tester_25,Tester_25,Reid,-1.0133414534899998
CUBIC_165_X_Tester_25,Tester_25,Reid,-0.165616761117
CUBIC_23_X_Tester_25,Tester_25,Reid,-0.306904209845
CUBIC_27_X_Tester_25,Tester_25,Reid,-3.27394063314
CUBIC_55_X_Tester_25,Tester_25,Reid,-0.306904209845
CUBIC_58_X_Tester_25,Tester_25,Reid,0.964682828709
CUBIC_108_X_Tester_25,Tester_25,Reid,-1.29591635094
CUBIC_121_X_Tester_25,Tester_25,Reid,-0.306904209845
CUBIC_1_X_Tester_25,Tester_25,Reid,0.399533033796
CUBIC_200_X_Tester_25,Tester_25,Reid,1.38854517489
CUBIC_8_X_Tester_25,Tester_25,Reid,1.8124075210799997
CUBIC_9_X_Tester_25,Tester_25,Reid,-1.5784912484
CUBIC_199_X_Tester_25,Tester_25,Reid,0.823395379981
CUBIC_62_X_Tester_25,Tester_25,Reid,1.04123501256
CUBIC_63_X_Tester_25,Tester_25,Reid,-1.86106614586
CUBIC_66_X_Tester_25,Tester_25,Reid,0.0030876938069699994
CUBIC_68_X_Tester_25,Tester_25,Reid,0.6821079312530001
CUBIC_70_X_Tester_25,Tester_25,Reid,0.399533033796
CUBIC_71_X_Tester_25,Tester_25,Reid,-0.8720540047579999
CUBIC_81_X_Tester_25,Tester_25,Reid,-0.448191658573
CUBIC_93_X_Tester_25,Tester_25,Reid,-0.0243293123887
CUBIC_115_X_Tester_25,Tester_25,Reid,0.964682828709
CUBIC_118_X_Tester_25,Tester_25,Reid,0.399533033796
CUBIC_120_X_Tester_25,Tester_25,Reid,0.983545173375
CUBIC_132_X_Tester_25,Tester_25,Reid,-0.448191658573
CUBIC_140_X_Tester_25,Tester_25,Reid,0.5408204825240001
CUBIC_147_X_Tester_25,Tester_25,Reid,0.399533033796
CUBIC_149_X_Tester_25,Tester_25,Reid,-0.448191658573
CUBIC_151_X_Tester_25,Tester_25,Reid,0.6821079312530001
CUBIC_152_X_Tester_25,Tester_25,Reid,
CUBIC_158_X_Tester_25,Tester_25,Reid,
CUBIC_172_X_Tester_25,Tester_25,Reid,0.964682828709
CUBIC_195_X_Tester_25,Tester_25,Reid,-0.306904209845
CUBIC_47_X_Tester_25,Tester_25,Reid,-0.0243293123887
CUBIC_48_X_Tester_25,Tester_25,Reid,0.6821079312530001
CUBIC_154_X_Tester_25,Tester_25,Reid,-0.448191658573
CUBIC_25_X_Tester_25,Tester_25,Reid,0.6821079312530001
CUBIC_33_X_Tester_25,Tester_25,Reid,1.38728411881
CUBIC_44_X_Tester_25,Tester_25,Reid,-0.306904209845
CUBIC_157_X_Tester_25,Tester_25,Reid,-0.589479107302
CUBIC_182_X_Tester_25,Tester_25,Reid,1.10597027744
CUBIC_51_X_Tester_25,Tester_25,Reid,-1.0133414534899998
CUBIC_59_X_Tester_25,Tester_25,Reid,0.258245585068
CUBIC_104_X_Tester_25,Tester_25,Reid,0.258245585068
CUBIC_15_X_Tester_25,Tester_25,Reid,1.10597027744
CUBIC_11_X_Tester_25,Tester_25,Reid,0.258245585068
CUBIC_175_X_Tester_4,Tester_4,X_pop,-0.826933326163
CUBIC_62_X_Tester_4,Tester_4,X_pop,0.384965183945
CUBIC_64_X_Tester_4,Tester_4,X_pop,-0.6754460123989999
CUBIC_70_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_72_X_Tester_4,Tester_4,X_pop,-0.220984071109
CUBIC_77_X_Tester_4,Tester_4,X_pop,-0.6754460123989999
CUBIC_83_X_Tester_4,Tester_4,X_pop,-0.523958698636
CUBIC_86_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_89_X_Tester_4,Tester_4,X_pop,-1.8873445225099998
CUBIC_94_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_100_X_Tester_4,Tester_4,X_pop,-0.826933326163
CUBIC_106_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_110_X_Tester_4,Tester_4,X_pop,-0.826933326163
CUBIC_111_X_Tester_4,Tester_4,X_pop,-0.220984071109
CUBIC_112_X_Tester_4,Tester_4,X_pop,1.8998383215799999
CUBIC_138_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_140_X_Tester_4,Tester_4,X_pop,1.59686369405
CUBIC_149_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_151_X_Tester_4,Tester_4,X_pop,-0.372471384872
CUBIC_158_X_Tester_4,Tester_4,X_pop,1.74835100782
CUBIC_159_X_Tester_4,Tester_4,X_pop,0.536452497709
CUBIC_161_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_163_X_Tester_4,Tester_4,X_pop,-0.06949675734510001
CUBIC_166_X_Tester_4,Tester_4,X_pop,0.687939811472
CUBIC_171_X_Tester_4,Tester_4,X_pop,-1.12990795369
CUBIC_177_X_Tester_4,Tester_4,X_pop,1.8998383215799999
CUBIC_185_X_Tester_4,Tester_4,X_pop,-1.12990795369
CUBIC_187_X_Tester_4,Tester_4,X_pop,-1.58436989498
CUBIC_188_X_Tester_4,Tester_4,X_pop,-1.28139526745
CUBIC_153_X_Tester_4,Tester_4,X_pop,-0.6754460123989999
CUBIC_155_X_Tester_4,Tester_4,X_pop,-0.06949675734510001
CUBIC_198_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_17_X_Tester_4,Tester_4,X_pop,1.44537638029
CUBIC_19_X_Tester_4,Tester_4,X_pop,-0.826933326163
CUBIC_29_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_31_X_Tester_4,Tester_4,X_pop,0.536452497709
CUBIC_36_X_Tester_4,Tester_4,X_pop,-0.220984071109
CUBIC_126_X_Tester_4,Tester_4,X_pop,-0.372471384872
CUBIC_20_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_38_X_Tester_4,Tester_4,X_pop,-1.4328825812200001
CUBIC_41_X_Tester_4,Tester_4,X_pop,-1.4328825812200001
CUBIC_42_X_Tester_4,Tester_4,X_pop,-0.220984071109
CUBIC_49_X_Tester_4,Tester_4,X_pop,-0.06949675734510001
CUBIC_59_X_Tester_4,Tester_4,X_pop,-0.06949675734510001
CUBIC_60_X_Tester_4,Tester_4,X_pop,-1.28139526745
CUBIC_9_X_Tester_4,Tester_4,X_pop,-3.0992430326200004
CUBIC_206_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_14_X_Tester_4,Tester_4,X_pop,-1.12990795369
CUBIC_199_X_Tester_4,Tester_4,X_pop,-1.8873445225099998
CUBIC_65_X_Tester_4,Tester_4,X_pop,-0.372471384872
CUBIC_67_X_Tester_4,Tester_4,X_pop,0.384965183945
CUBIC_74_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_76_X_Tester_4,Tester_4,X_pop,0.9909144390000001
CUBIC_98_X_Tester_4,Tester_4,X_pop,-0.6754460123989999
CUBIC_99_X_Tester_4,Tester_4,X_pop,0.536452497709
CUBIC_115_X_Tester_4,Tester_4,X_pop,0.687939811472
CUBIC_132_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_139_X_Tester_4,Tester_4,X_pop,2.05132563534
CUBIC_162_X_Tester_4,Tester_4,X_pop,-0.06949675734510001
CUBIC_174_X_Tester_4,Tester_4,X_pop,-0.523958698636
CUBIC_176_X_Tester_4,Tester_4,X_pop,0.687939811472
CUBIC_180_X_Tester_4,Tester_4,X_pop,0.536452497709
CUBIC_181_X_Tester_4,Tester_4,X_pop,-1.28139526745
CUBIC_183_X_Tester_4,Tester_4,X_pop,-0.06949675734510001
CUBIC_184_X_Tester_4,Tester_4,X_pop,-0.372471384872
CUBIC_192_X_Tester_4,Tester_4,X_pop,0.9909144390000001
CUBIC_46_X_Tester_4,Tester_4,X_pop,-0.220984071109
CUBIC_131_X_Tester_4,Tester_4,X_pop,-1.28139526745
CUBIC_193_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_127_X_Tester_4,Tester_4,X_pop,0.384965183945
CUBIC_135_X_Tester_4,Tester_4,X_pop,2.35430026287
CUBIC_91_X_Tester_4,Tester_4,X_pop,0.687939811472
CUBIC_197_X_Tester_4,Tester_4,X_pop,2.80876220416
CUBIC_33_X_Tester_4,Tester_4,X_pop,
CUBIC_34_X_Tester_4,Tester_4,X_pop,0.687939811472
CUBIC_39_X_Tester_4,Tester_4,X_pop,-0.523958698636
CUBIC_40_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_45_X_Tester_4,Tester_4,X_pop,1.44537638029
CUBIC_50_X_Tester_4,Tester_4,X_pop,-1.28139526745
CUBIC_51_X_Tester_4,Tester_4,X_pop,-0.6754460123989999
CUBIC_52_X_Tester_4,Tester_4,X_pop,0.687939811472
CUBIC_56_X_Tester_4,Tester_4,X_pop,-1.12990795369
CUBIC_61_X_Tester_4,Tester_4,X_pop,1.29388906653
CUBIC_69_X_Tester_4,Tester_4,X_pop,-1.4328825812200001
CUBIC_108_X_Tester_4,Tester_4,X_pop,-0.6754460123989999
CUBIC_121_X_Tester_4,Tester_4,X_pop,-1.12990795369
CUBIC_122_X_Tester_4,Tester_4,X_pop,0.384965183945
CUBIC_8_X_Tester_4,Tester_4,X_pop,0.536452497709
CUBIC_15_X_Tester_4,Tester_4,X_pop,1.29388906653
CUBIC_201_X_Tester_4,Tester_4,X_pop,1.14240175276
CUBIC_66_X_Tester_4,Tester_4,X_pop,0.536452497709
CUBIC_68_X_Tester_4,Tester_4,X_pop,0.8394271252359999
CUBIC_71_X_Tester_4,Tester_4,X_pop,-1.58436989498
CUBIC_75_X_Tester_4,Tester_4,X_pop,0.8394271252359999
CUBIC_80_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_88_X_Tester_4,Tester_4,X_pop,-0.372471384872
CUBIC_92_X_Tester_4,Tester_4,X_pop,-0.220984071109
CUBIC_93_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_97_X_Tester_4,Tester_4,X_pop,-0.220984071109
CUBIC_101_X_Tester_4,Tester_4,X_pop,0.8394271252359999
CUBIC_102_X_Tester_4,Tester_4,X_pop,0.384965183945
CUBIC_103_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_107_X_Tester_4,Tester_4,X_pop,0.9909144390000001
CUBIC_114_X_Tester_4,Tester_4,X_pop,-0.220984071109
CUBIC_119_X_Tester_4,Tester_4,X_pop,1.14240175276
CUBIC_137_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_142_X_Tester_4,Tester_4,X_pop,
CUBIC_145_X_Tester_4,Tester_4,X_pop,1.14240175276
CUBIC_167_X_Tester_4,Tester_4,X_pop,-2.64478109132
CUBIC_168_X_Tester_4,Tester_4,X_pop,0.9909144390000001
CUBIC_178_X_Tester_4,Tester_4,X_pop,-0.9784206399259999
CUBIC_186_X_Tester_4,Tester_4,X_pop,-1.28139526745
CUBIC_189_X_Tester_4,Tester_4,X_pop,-0.826933326163
CUBIC_190_X_Tester_4,Tester_4,X_pop,0.8394271252359999
CUBIC_191_X_Tester_4,Tester_4,X_pop,0.9909144390000001
CUBIC_134_X_Tester_4,Tester_4,X_pop,-0.372471384872
CUBIC_21_X_Tester_4,Tester_4,X_pop,0.536452497709
CUBIC_25_X_Tester_4,Tester_4,X_pop,1.44537638029
CUBIC_24_X_Tester_4,Tester_4,X_pop,
CUBIC_104_X_Tester_4,Tester_4,X_pop,0.536452497709
CUBIC_124_X_Tester_4,Tester_4,X_pop,-1.58436989498
CUBIC_4_X_Tester_4,Tester_4,X_pop,1.59686369405
CUBIC_202_X_Tester_4,Tester_4,X_pop,1.8998383215799999
CUBIC_203_X_Tester_4,Tester_4,X_pop,0.384965183945
CUBIC_170_X_Tester_4,Tester_4,X_pop,1.8998383215799999
CUBIC_63_X_Tester_4,Tester_4,X_pop,-0.9784206399259999
CUBIC_73_X_Tester_4,Tester_4,X_pop,0.384965183945
CUBIC_78_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_79_X_Tester_4,Tester_4,X_pop,-0.9784206399259999
CUBIC_82_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_84_X_Tester_4,Tester_4,X_pop,-0.372471384872
CUBIC_87_X_Tester_4,Tester_4,X_pop,0.8394271252359999
CUBIC_90_X_Tester_4,Tester_4,X_pop,-1.4328825812200001
CUBIC_95_X_Tester_4,Tester_4,X_pop,-0.06949675734510001
CUBIC_109_X_Tester_4,Tester_4,X_pop,0.8394271252359999
CUBIC_113_X_Tester_4,Tester_4,X_pop,-0.523958698636
CUBIC_116_X_Tester_4,Tester_4,X_pop,
CUBIC_117_X_Tester_4,Tester_4,X_pop,-0.06949675734510001
CUBIC_125_X_Tester_4,Tester_4,X_pop,
CUBIC_130_X_Tester_4,Tester_4,X_pop,1.59686369405
CUBIC_133_X_Tester_4,Tester_4,X_pop,-0.372471384872
CUBIC_141_X_Tester_4,Tester_4,X_pop,-0.9784206399259999
CUBIC_144_X_Tester_4,Tester_4,X_pop,
CUBIC_147_X_Tester_4,Tester_4,X_pop,1.14240175276
CUBIC_148_X_Tester_4,Tester_4,X_pop,
CUBIC_152_X_Tester_4,Tester_4,X_pop,
CUBIC_164_X_Tester_4,Tester_4,X_pop,
CUBIC_173_X_Tester_4,Tester_4,X_pop,-0.372471384872
CUBIC_179_X_Tester_4,Tester_4,X_pop,2.50578757663
CUBIC_194_X_Tester_4,Tester_4,X_pop,0.9909144390000001
CUBIC_48_X_Tester_4,Tester_4,X_pop,1.44537638029
CUBIC_18_X_Tester_4,Tester_4,X_pop,-1.7358572087400002
CUBIC_22_X_Tester_4,Tester_4,X_pop,0.8394271252359999
CUBIC_35_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_37_X_Tester_4,Tester_4,X_pop,-0.6754460123989999
CUBIC_43_X_Tester_4,Tester_4,X_pop,0.687939811472
CUBIC_150_X_Tester_4,Tester_4,X_pop,-1.4328825812200001
CUBIC_165_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_23_X_Tester_4,Tester_4,X_pop,-0.372471384872
CUBIC_26_X_Tester_4,Tester_4,X_pop,-0.06949675734510001
CUBIC_53_X_Tester_4,Tester_4,X_pop,-1.58436989498
CUBIC_58_X_Tester_4,Tester_4,X_pop,0.9909144390000001
CUBIC_105_X_Tester_4,Tester_4,X_pop,-0.6754460123989999
CUBIC_200_X_Tester_4,Tester_4,X_pop,1.14240175276
CUBIC_10_X_Tester_4,Tester_4,X_pop,-1.58436989498
CUBIC_2_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_6_X_Tester_4,Tester_4,X_pop,1.29388906653
CUBIC_12_X_Tester_4,Tester_4,X_pop,-0.523958698636
CUBIC_13_X_Tester_4,Tester_4,X_pop,
CUBIC_85_X_Tester_4,Tester_4,X_pop,1.29388906653
CUBIC_81_X_Tester_4,Tester_4,X_pop,-0.6754460123989999
CUBIC_96_X_Tester_4,Tester_4,X_pop,-0.6754460123989999
CUBIC_118_X_Tester_4,Tester_4,X_pop,-0.523958698636
CUBIC_120_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_123_X_Tester_4,Tester_4,X_pop,1.44537638029
CUBIC_128_X_Tester_4,Tester_4,X_pop,
CUBIC_136_X_Tester_4,Tester_4,X_pop,-0.372471384872
CUBIC_143_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_146_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_156_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_160_X_Tester_4,Tester_4,X_pop,0.8394271252359999
CUBIC_172_X_Tester_4,Tester_4,X_pop,0.687939811472
CUBIC_195_X_Tester_4,Tester_4,X_pop,0.0819905564184
CUBIC_47_X_Tester_4,Tester_4,X_pop,-0.372471384872
CUBIC_16_X_Tester_4,Tester_4,X_pop,0.384965183945
CUBIC_154_X_Tester_4,Tester_4,X_pop,-0.220984071109
CUBIC_196_X_Tester_4,Tester_4,X_pop,0.536452497709
CUBIC_28_X_Tester_4,Tester_4,X_pop,-0.523958698636
CUBIC_32_X_Tester_4,Tester_4,X_pop,-0.523958698636
CUBIC_44_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_129_X_Tester_4,Tester_4,X_pop,0.233477870182
CUBIC_157_X_Tester_4,Tester_4,X_pop,-0.826933326163
CUBIC_169_X_Tester_4,Tester_4,X_pop,-1.8873445225099998
CUBIC_182_X_Tester_4,Tester_4,X_pop,-0.06949675734510001
CUBIC_27_X_Tester_4,Tester_4,X_pop,-2.3418064638
CUBIC_30_X_Tester_4,Tester_4,X_pop,-1.12990795369
CUBIC_54_X_Tester_4,Tester_4,X_pop,
CUBIC_55_X_Tester_4,Tester_4,X_pop,-0.372471384872
CUBIC_57_X_Tester_4,Tester_4,X_pop,0.687939811472
CUBIC_1_X_Tester_4,Tester_4,X_pop,-0.220984071109
CUBIC_5_X_Tester_4,Tester_4,X_pop,
CUBIC_3_X_Tester_4,Tester_4,X_pop,0.687939811472
